rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5,Love these!,They taste great but also help me cut down on my pop intake.,[],B00IT70RFO,B0C1PR495Z,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:49:25.165,0,True
4,They make delicious sandwiches,"I mix in some extra mayonnaise to give it a little extra flavor but, all in all, it's pretty good. I've got it on my subscribe and save list to get some each month",[],B07LFW36XN,B083N45Z68,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:42:32.053,0,True
5,Delicious!,This is so good!! It's got that great raspberry flavor and is low in calories!,[],B0040IK9N6,B0040IK9N6,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:29:13.931,0,True
5,Share with friends,I live in a nursing home and I like to have these to share with workers to thank them for everything they do. They seem to appreciate it.,[],B084Y73M7V,B07ZV44FNX,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:16:59.705,0,True
2,Didn't care much for it,Too pasty. I was trying to make chicken salad but it didn't turn out too well.,[],B01MG7MCVV,B0BR5KXSM1,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:13:48.776,0,True
4,Got these for my roommate,I got these for my roommate to discourage her from drinking so much sugary pop and she seems to like them.,[],B0074RC11I,B09S7DKBL8,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:08:37.030,0,True
4,Tasty but very thin,I would have liked them a little thicker but they make delicious sandwiches,[],B00ZOPC6A8,B00ZOPC6A8,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:05:37.192,0,True
5,Tasty q,They make delicious sandwiches!,[],B07DZTXF23,B07DZTXF23,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:03:26.364,0,True
5,Not dry at all,I was hesitant to buy these because my experience has been packaged roast beef isn't very good. But I decided to give it a try. I'm so glad I did! They make delicious sandwiches! In fact this review makes me hungry so I'm going to go fix some!,[],B07CH4WFZG,B07CH4WFZG,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 19:02:11.625,2,True
4,Tasty,They make delicious sandwiches,[],B07NRXD9SK,B07NRXD9SK,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 18:54:38.760,0,True
4,Tasty,These make sandwiches so much easier to make. Delicious too!,[],B0012S51G2,B0012S51G2,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 18:51:10.841,0,True
4,Serves it's purpose,The taste isn't quite as strong as I would like but it's still good so I'm happy.,[],B0048IKN8Y,B09D4DCYZS,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-10-09 18:49:29.053,0,True
4,Delicious,I would love to see these in smaller individual bottles,[],B01BLOULXY,B08QPWJYWZ,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:39:17.200,0,False
4,Refreshing,My roommate is an older woman who needs to drink out of a cup with a handle so I got her small insulated coffee cups with lids.<br /><br />These are the right size for the cups.,[],B078TSRSV4,B078TSRSV4,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:36:33.555,1,True
5,Great for coffee cups,My roommate is an older woman who needs to drink out of a cup with a handle so I got her small insulated coffee cups with lids.<br /><br />These are the right size for the cups.,[],B071HSMWD7,B0BCGWRJ3V,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:33:45.297,0,True
5,Great for coffee cups,My roommate is an older woman who needs to drink out of a cup with a handle so I got her small insulated coffee cups with lids.<br /><br />These are the right size for the cups.,[],B06XCMSRM4,B0C1T5P3BY,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:32:56.851,0,True
5,Good for coffee cups,My roommate is an older woman who needs to drink out of a cup with a handle so I got her small insulated coffee cups with lids.<br /><br />These are the right size for the cups.,[],B01C2JF1WS,B0C1T5P3BY,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:31:59.041,0,True
5,Sharing,I share them with people who take care of me at nursing care,[],B0177VSG78,B0BZ52BMD3,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:26:45.932,1,True
4,Not a strong taste,It tastes good but you should probably do two squirts for every ounce.,[],B00B1W1XYS,B08YKQ5KDP,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:22:30.448,0,True
5,Creamy,Creamy and delicious,[],B002OTOI80,B0C5BBH566,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:20:04.329,2,True
5,Great flavor,Reminds me of when I was a kid,[],B00QF48GOM,B00QF48GOM,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:13:25.311,0,True
4,Easy to use,"I just squirt some in my water bottle, shake and go",[],B00UQPPYGE,B00UQPPYGE,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:08:58.014,0,True
3,They're okay,Not something I plan to buy again but not too bad,[],B075CT4XT2,B0C6HBFFMD,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 20:00:17.386,0,True
2,Used to like,"I liked these years ago. Now, not so much. I know tomato is a fruit, but this was too heavy on tomato and not much on other fruits.",[],B01L8LG5KS,B07CHTK27L,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 19:57:26.981,1,True
4,High in calories,They were delicious but too high in calories for me.,[],B0147QFM64,B0147QFM64,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 19:43:56.901,1,True
5,Bought as a gift,My 5yo niece loves them!,[],B08B6TRRHL,B08B6TRRHL,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 19:35:12.042,0,True
2,Bought by accident,I meant to order Mediterranean Mint. I'm not a fan of pistachio,[],B0040IEWNE,B0040IEWNE,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 19:31:54.778,0,True
5,Fun to share,I live in nursing care and I love giving these out to the people who take good care of me and my roommate.,[],B08Y6YJZXS,B08Y6YJZXS,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-09-27 19:26:43.025,15,True
4,Not greasy like regular butter,Delicious but a little messy to spray,[],B015RZ2AFU,B0B8C9D7BR,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-05-16 18:25:16.721,0,True
2,Tastes like alka-seltzer,Can't really taste the fruit,[],B07B9179TG,B0C7LXB5MH,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-04-21 19:57:15.419,1,True
1,Nasty,Tastes like Alka Seltzer. I much prefer Sparkling Ice,[],B083YSVZRJ,B07NSZB1LC,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-04-08 22:12:23.644,1,True
3,Doesn't spray easily,Tastes good,[],B000Q5L3LY,B000Q5L3LY,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-03-09 19:29:06.873,0,True
5,Christmas p,A pretty good variety,[],B01N22CM3F,B01N22CM3F,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-02-09 20:04:38.799,0,True
5,I really like these caramels!,"I loved these! I ordered a second batch to hold me over until I get my subscribe and save order in October. I'm a little nervous because a few people said the second batch wasn't very good. But I liked these so much that I'm willing to take a chance. I am a major chocoholic but if future batches are as good as these, I think I have beaten my chocolate cravings! I'll let you know.",[],B079TRNVHX,B079TRNVHX,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2020-09-20 02:32:35.630,1,True
5,Excellent!,I got the regular check fudge and it's SO good!! I highly recommend it!,[],B00HK43UY2,B07CJR3DHR,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2020-03-26 01:15:17.763,1,True
5,Taste awesome!,I loved these things! My mom is an older woman who has a tendency to fall asleep with food in her mouth.<br /><br />I felt safe giving her these because they dissolve quickly and flavorfully in your mouth. She loves them as much as I do!,[],B005SB1NI4,B005SB1NI4,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2020-02-22 23:10:33.958,1,True
5,Hawaii should be,Fresh and delicious!,[],B07JZ848Q7,B07JZ848Q7,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2019-01-13 00:27:35.604,0,True
5,May help me kick the caffeine!,I really like this drink and can't wait to try the other flavors!,[],B003P02EGU,B0BJ5W3R8H,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2019-01-13 00:05:04.593,0,True
5,frozen,They are especially good frozen!,[],B001UUEWIA,B07SQMCBPB,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2018-05-05 19:50:08.059,1,True
5,Five Stars,My family and I love these,[],B004SKON88,B01FVMMRAW,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2017-03-07 04:59:33.000,0,True
5,Five Stars,All I can say is YUM!,[],B004DDEN5I,B004DDEN5I,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2017-03-07 04:49:08.000,1,True
5,Five Stars,My husband loves these!,[],B000SQMJE6,B092JK3C9C,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2015-01-06 20:01:15.000,0,True
5,delicious!,A great mix of sweet and salty!,[],B007OT22JW,B007OT22JW,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2015-01-06 20:00:34.000,0,True
4,Brought back nice memories,Hubby used to love these when he was a kid so I thought I'd surprise him. He says they are as good as he remembers.,[],B000HEUIB0,B000HEUIB0,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2013-09-17 03:00:30.000,1,True
3,Not a good reviewer,I'm not a good reviewer for this product because I didn't buy it for it's intended purpose.  When I was a kid I made peanut brittle that somehow came out green (I still don't know how!). So I bought this and added green food coloring as a joke.  It got a laugh.,[],B003U35B58,B003U35B58,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2013-09-17 02:54:56.000,0,True
5,Convenient,"I got all three flavors of this product, so you will see the same review of all of them. This is my favorite of the three flavors.  I like being able to just grab a water bottle (the mixes are set  up to be used specifically for 20oz bottles, the average size most people use).  I wish it was a subscribe and save product because it would definitely be on my list. All of the flavors would be.",[],B0091CWG4Q,B0091CWG4Q,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2013-09-04 23:40:52.000,2,True
4,Water is water,"What can a person say about it? It tastes okay, I guess considering water doesn't have a taste. But I like the convenience of carrying them. I like to-go packets like hydroxyl cut and crush, you know, those kinds of drinks. These bottles are perfect for that and I know the water will be cold because I store them in the fridge. They will be clean because the water didn't come from tap. And I ALWAYS make sure to recycle!",[],B00BMIR4O4,B00BMIR4O4,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2013-09-04 22:45:24.000,0,True
3,Too dark,"I bought this stuff to help me with a gag gift I'm giving someone. The problem is, the color is a lot darker than the picture shows. It also leaves permanent stains when spilled on fabric, so watch out.<br /><br />It's not a bad product, just not great.",[],B0005XP7EG,B0005XP7EG,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2013-07-22 18:52:49.000,0,True
1,Very messy!,"I bought these for a Bible study and wished I hadn't. The taste was nland and the boxes were a sticky mess. Each time I handled one, I had to wash my hands all over again because I was too sticky to touch anything else!",[],B002ZJTTXS,B002ZJTTXS,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2011-06-09 04:46:02.000,1,True
5,Fantastic super soft great flavor,Grape flavor melts in your mouth would definitely buy it again as a gift for a friend or family member or just for myself lol,[],B079TRNVHX,B079TRNVHX,AEDVHY3ERCO4O525FRI5YGJCDNGA,2023-02-01 20:51:04.870,0,True
5,Great Tasting!!!!!!,I love Taffy and the flavour is fantastic it was a little hard to begin with but did soften but a would give it  a 10 will purchase again,[],B091G7PDM8,B07NLMSNF2,AEDVHY3ERCO4O525FRI5YGJCDNGA,2023-02-01 20:48:40.189,0,True
5,HALLOWEEN TREATS,"great product, good amount of each item.  However the packing  needed a little help as the candy in another bag was a little heavier and some of the peanut butter cups were a little mashed, not that the kids cared just a few ADULTS complained.  The product tasted fine and was a little different from my usual fare, would definitly buy again. HOWEVER BE AWARE THIS IS NOT DIET FOOD UNDER ANY CIRCUMSTANCE.",[],B07CJW73DB,B07CJW73DB,AEMNNMYROYAZGBLYYXNCEAE6D7YQ,2021-11-20 22:20:45.470,0,True
5,old fashion lovethe product was super great,"the product was great, brought back many memories of old fashion carmels. the packaging was super it made it perfect for gift giving. only one bad note they DO NOT HELP THE DIET.",[],B079TRNVHX,B079TRNVHX,AEMNNMYROYAZGBLYYXNCEAE6D7YQ,2021-11-20 21:48:01.245,0,True
5,Five Stars,really like the orange taste. best brand I have ever had.,[],B004770OLM,B0B3M23NXY,AEMNNMYROYAZGBLYYXNCEAE6D7YQ,2016-12-17 06:08:41.000,0,True
5,"Delicious! Everyone agreed, they didn't last long!",Great flavor and perfect texture. Perfect evening treat!,[],B079TRNVHX,B079TRNVHX,AFQDX4KZ5DHWGB2US6IBC7VMBK3Q,2022-02-16 19:26:22.705,0,True
5,Absolutely stunning! Very surprised there were so lovely!,The first picture is when they arrived to my aunts hospital room and the second pic is at home a few days after when the lilies opened up.<br />She LOVED them. They are very beautiful. Thank you Benchmark! My aunt is gravely ill and she absolutely loves flowers!! These didn't disappoint!! I will order again and recommend you to all I know! ❤,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61SWc9F5ivL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61SWc9F5ivL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61SWc9F5ivL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71FH7stVbiL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71FH7stVbiL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71FH7stVbiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07JRCNSLB,B07JQNLZ6M,AG535JFIAGQV4CY7TREDVYPDNGKA,2022-07-12 21:50:55.428,4,True
5,So good they're dangerous!,Bought these for a treat... They are so dangerous!!<br />They're simply delicious!! 10 stars!!,[],B079TRNVHX,B079TRNVHX,AG535JFIAGQV4CY7TREDVYPDNGKA,2021-03-15 18:09:42.833,0,True
5,Cheaper than most stores and comes right to your door!,"Cheaper than buying in the store. No lugging in cart, out of cart, in car, and in house!",[],B00GZFYANW,B0BJ5W3R8H,AG535JFIAGQV4CY7TREDVYPDNGKA,2021-03-10 10:09:19.552,0,True
5,Look out Hershey! Diabetics love this chocolate!,I have an aunt who has diabetes so she couldn't have chocolate on valentines day. I sent her this and she absolutely loved it and said she will now purchase it on Amazon!! Look out hershey! 😉<br />It was also an inch and a half thick she said when she opened it you could tell it was good chocolate because of the stamp on it and how thick it was. Excellent job!! Will buy again!!,[],B07YG9624M,B07YG9624M,AG535JFIAGQV4CY7TREDVYPDNGKA,2021-02-23 17:56:21.031,0,False
5,Great flavor,"Totally delicious and yummy.  I was giving as part of a gift, but had to stop myself from eating them. Great flavor!",[],B079TRNVHX,B079TRNVHX,AH4FS5WFXP6G4REX7BSQFRLRLNZQ,2021-01-14 00:47:53.742,0,True
5,Yummy,😋,[],B01MQRM9JO,B01N7DHJ8V,AH4FS5WFXP6G4REX7BSQFRLRLNZQ,2021-01-14 00:38:32.330,0,True
5,😋,Totally yummy 😋!,[],B07R1L835R,B0C59M69MS,AH4FS5WFXP6G4REX7BSQFRLRLNZQ,2021-01-14 00:37:57.235,0,True
4,A good substitute,Not bad; but I think it needs sprinkled sea salt like Fran's,[],B079TRNVHX,B079TRNVHX,AHMXJDRWRZ2OGHXU4SQDFS6KIBZA,2020-02-23 00:31:13.026,0,True
5,Good,These were really good. I was pleasantly surprised when I bit one and it was like a fruit gusher snack with liquid in the middle. The kids loved them,[],B01N39RV0A,B0C5TSXRLX,AGTITI6OKWPN2AVELIAJALJFX6NA,2022-12-27 19:20:02.908,0,True
2,Broken and leaking,"I bought 2 sets of this DELICIOUS jam! I knew it was worth the high price per jar, I bought a set for myself and sent a set as a gift. Both sets arrived damaged and leaking! There’s no way to return them or get a refund for the damage. I tried from the app and from my desktop and no options available so just beware before ordering this item, it will most likely be unusable.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71LTZg0LoGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71LTZg0LoGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71LTZg0LoGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0837TQYL8,B0BHTY6GVS,AGTITI6OKWPN2AVELIAJALJFX6NA,2022-12-15 18:41:06.126,0,True
5,Healthy choice,"My kids love these. I try to buy them in bulk, we are constantly running out. All natural ingredients puts my mind at ease when I feed them these. The consistency is like that of a brownie or soft cookie. The ‘protein’ versions are a little more chewy.",[],B06XMZ1557,B09JM7BRJJ,AGTITI6OKWPN2AVELIAJALJFX6NA,2021-12-31 22:13:10.259,0,True
5,I found the best flavor,"This flavor is my fav so far. I’ve had the regular buffalo and several other flavors. I usually have to add Tony’s to them, but not is one! It’s not overly spicy, just the perfect little balance and it’s amazing!",[],B06VSPN7PN,B078C89XTV,AGTITI6OKWPN2AVELIAJALJFX6NA,2020-06-23 23:46:26.449,0,True
5,Melts quickly,"These caramels are made by the angels. It was my first time trying them. I had one as soon as the mailman dropped them off, it literally melted in my mouth. With that being said, it melted a bit too quickly. My solution is storing them in the refrigerator, that definitely prolongs the life of it in your mouth just enough to savor it. Overall, I will buy again",[],B079TRNVHX,B079TRNVHX,AGTITI6OKWPN2AVELIAJALJFX6NA,2020-05-13 03:34:13.855,1,True
5,Awesome,Very healthy gourmet salt! And delicious! A little stronger than regular salt so I use less. I won't go back to regular table salt,[],B00IZL2572,B08VRQQDWL,AGTITI6OKWPN2AVELIAJALJFX6NA,2016-01-12 02:33:32.000,0,True
5,It's chocolate!,I don't know if I could ever give these less than 5.,[],B004M8WW0W,B004M8WW0W,AGTITI6OKWPN2AVELIAJALJFX6NA,2014-11-24 03:26:30.000,0,True
5,Delicious,I got honey roasted and these are fresh and DELICIOUS!!!!  I would most definately order again!!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71vmV9pAVgL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71vmV9pAVgL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71vmV9pAVgL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71w9f2LDqDL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71w9f2LDqDL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71w9f2LDqDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81ePrLHUFBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81ePrLHUFBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81ePrLHUFBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07W7ZR6FL,B09SVSM61K,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2022-12-13 21:52:19.000,0,True
5,Dill pickle flavor.  I like them frozen!,These are dill pickle flavored.  I eat mine frozen and i really like them.  They taste like frozen pickle juice from a pickle jar.  I haven't used for sore legs so i can't really say if they help with that or not.  They do have a lot of sodium if you are watching your sodium intake.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/7166HeMPwvL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/7166HeMPwvL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/7166HeMPwvL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71cNoc35TuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71cNoc35TuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71cNoc35TuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81SATj8Ps7L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81SATj8Ps7L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81SATj8Ps7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B074JHGLQW,B074JHGLQW,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2022-05-20 11:25:48.653,0,True
5,Tastes great,We love these noodles.  Tastes great,[],B09JY3QFG9,B09YZ3ZWTW,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2022-04-12 20:45:03.667,0,True
5,Delicious!!,"Salted caramel and chocolate chip are both delicious!!  There was a decent amount of crumbs at the bottom of the bags (see pic), but it's still edible (just tip the bag and enjoy). 😉  These are crispy and crunchy, but nothing like peanut brittle (that's where my thinking went with brittle in the name 🤷‍♀️).","[{'small_image_url': 'https://m.media-amazon.com/images/I/61c-sFsMWbL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61c-sFsMWbL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61c-sFsMWbL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/713j2LfsH8L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/713j2LfsH8L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/713j2LfsH8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71HjZLf7mtL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71HjZLf7mtL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71HjZLf7mtL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81ZRDp0V2LL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81ZRDp0V2LL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81ZRDp0V2LL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00LAQ4Z1I,B07QN89TXF,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2022-04-12 20:15:26.292,0,True
5,Favorite flavor,"My son says this is the best flavor for shaved ice.  We have ordered a couple of this flavor so far.  We have tried several other flavors, but i have to agree with my son, this one is the best tasting.",[],B015EVETJM,B07VC5M574,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2022-04-06 14:55:14.664,0,True
5,Love propel,Tastes great and love getting it delivered.,[],B000VDV27Q,B0BV4Y8WBN,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2022-04-06 14:52:34.051,0,True
5,My favorite oreos (if im out of milk),"These are my favorite oreos.  If i want dunkable, I'll stick with original oreos, but if im out of milk, its these for sure!!!",[],B08WZL619M,B08WZL619M,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2021-12-24 17:43:09.195,0,True
5,Best caramel ever!!,"Best caramel I've ever had!  I love the salt is mixed in the caramel.  It's what really makes this the best caramel in my opinion.  I think i got around 27-29 caramels!  This package was in my mailbox on an 80 degree day so they were a little soft when i tried them (made them better in my opinion!!) Only issue is that id like to get some and give as a gift, but the barcode sticker is over the product sticker and it makes it look a little tacky for gift giving.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81NYwt0TaCL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81NYwt0TaCL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81NYwt0TaCL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81O8MWGDfsL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81O8MWGDfsL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81O8MWGDfsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mxw2ljbiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mxw2ljbiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mxw2ljbiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B079TRNVHX,B079TRNVHX,AEH4B54G3TFPWUKGG3NWFIGBR4YQ,2021-05-25 00:33:32.632,0,True
5,Yummy Strawberry Jelly (and Sugar Free),"This is the best sugar free jelly I have ever tasted. If you like man this is too expensive, just break down and buy it. You won’t be disappointed. Wonderful strawberry flavor without all the calories absolutely delicious!!",[],B07HD52FR1,B09SPRM5D3,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2021-03-26 18:50:15.680,0,True
2,Not as strong as I would like / pricey,Not as flavorful as I wanted and really small amount of tea for the price. Won’t be buying again.,[],B07BV38148,B0BBYWZYSR,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2021-03-26 18:48:15.682,0,True
5,Great taste,"These are absolutely amazing. I feel like I am eating something not good for me, because they taste so good. If you are not sure get them you will like them if you like almond flavor.  The cinnamon pecan ones are good but you must like cinnamon.",[],B07W62NNYH,B09CZDNFXN,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2021-02-11 23:28:06.660,0,True
5,Great flavor,Beat bacon flavor ever,[],B001IHWE62,B07LBX1TPG,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2021-02-11 23:25:13.392,0,True
2,Not for me,"I eat a lot of jerky and bought this because of all of the good ratings. I did not care for this, even jack links is better, to sweet and gummy",[],B078PVHD3T,B078PVHD3T,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-12-15 03:01:39.138,0,True
5,Can’t eat just one,I love these I try not to but I always eat the whole bad,[],B01MT9XHSM,B01MT9XHSM,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-12-15 02:59:20.193,1,True
5,Great gift idea,We liked all of them,[],B00F97TLWM,B00F97TLWM,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-12-15 02:56:35.487,0,True
5,My fav,"Love these, great energy drink without all the chemicals",[],B00CPTR96C,B09HNCJ9XQ,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-12-15 01:14:37.564,1,True
1,Not for me,Did not like them took forever to get but contacted Amazon and I was refunded promptly,[],B004PXRTQQ,B004PXRTQQ,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-12-15 01:10:20.864,0,True
5,Great taste,I absolutely love Thai tea and I have tried others but this one is seems to be a lot better. Great taste and you don’t have to load the sugar in it like they do at the Thai restaurants. I usually use a little bit of homey and it just right.,[],B00NJS4S6C,B07LFJWY4Q,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-08-03 13:49:15.755,0,True
5,Love the taste,This is a great alkaline coffee drink. I love the taste! Wished it was cheaper 🙂,[],B00K9YWLB8,B00K9YWLB8,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-08-02 01:24:47.621,0,True
5,The best gummy ever,"I am hard to please when it comes to gummy’s, these are the best",[],B004G92TIM,B0977YM3LK,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-07-31 02:59:31.205,0,True
3,Too fake sugar tasting,Not as good as “Stir” but better than “Crush”,[],B00D1DP00S,B0B7ZHSLTD,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-07-27 03:32:00.426,0,True
4,The apple flavor is better,"I like the apple flavored better, too soft & not enough salt. Some of the salt grains were to hard for the extra soft candy, felt like I might chip a tooth.",[],B079TRNVHX,B079TRNVHX,AEXBIH7OOSNTF3NPJ262T4HDNXBA,2019-07-27 02:59:31.967,0,True
